cell,dates,nums_cr,pages_table_start,line_order,title
"Transmettre coupe et échantillon taille 1 de poutre PRS habillée, 1 face façon Archi, et l’autre face suivant votre proposition ; vous voudrez 
bien peindre à la peinture intumescente la sous face de la poutre pour visualisation des la texture de cette dernière, le RAL est indiférent à ce 
stade pour l’échantillon ",['26-04-2011'],"[6, 7, 8, 9, 10, 11, 12, 13, 14]","[48, 57, 69, 86, 105, 122, 138, 156, 168]",12,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre le chiffrage de la suppression par le BC de la peinture intumescente ,['22-12-2011'],"[28, 29, 30, 31]","[315, 326, 336, 349]",35,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Vous annoncez cintrer les supports des habillages des rives pour STEREC, nous vous alertons sur le fait que vous devez être strictement conforme au
plan Architecte sur les cintres toutes zones ",['12-01-2012'],"[29, 30, 31, 32]","[326, 336, 349, 362]",42,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Vous devez finaliser vos études et plans PAC,['21-07-2011'],"[17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[207, 218, 230, 241, 252, 263, 274, 285, 294, 305]",14,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Vous devez être conforme au cintre des plans architecte pour les supports de cheneaux pour l’accroche des panneaux d’aluminium de 
STEREC ","['10-11-2011', '24-11-2011']","[26, 28, 29, 30]","[305, 315, 326, 336]",19,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Vous n’avez à ce jour pas finalisez-vous études, vous retardez l’avancement du chantier et mettez en péril le bon avancement du",['08-09-2011'],"[20, 21, 22, 23]","[241, 252, 263, 274]",18,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Vous présentez un plan de détail sur les deux systèmes d’habillage des poutres PRS, transmettre échantillon à l’échelle 1",['10-05-2011'],"[8, 9, 10, 11, 12]","[69, 86, 105, 122, 138]",14,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"confirmez les hypothèses d’étude de SICRE quant à la descente des charges une fois cette dernière reçue 
Veuillez nous produire rapidement les différents documents (copie BC), et échantillons demandés lors de la réunion de lancement ",['15-03-2011'],"[1, 2, 3, 4, 5, 6, 7]","[5, 12, 20, 29, 39, 48, 57]",3,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
: EN ATTENTE PROPOSITION DE STEREC SUR LE LA VERRIERE,['23-06-2011'],"[14, 15, 16, 17, 18, 19]","[168, 179, 190, 207, 218, 230]",21,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
": EN ATTENTE PROPOSITION DE STEREC SUR LE LA VERRIERE
LE 08/09/11 :  ",['23-06-2011'],"[20, 23]","[241, 274]",6,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
": EN ATTENTE PROPOSITION DE STEREC SUR LE LA VERRIERE
LE 15/09/11 : suppression des anneaux suite proposition de STEREC, les polycarbonates seront anti chute ",['23-06-2011'],"[21, 22]","[252, 263]",6,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Aucune intervention sur : 
La reprise des panneaux bois 
La mise en œuvre de panneaux bois pour masquer les systèmes de fixation de votre sous traitant 
L’uniformité des teintes des poteaux métallique galvanisés 
La pose de la panne bois support du châssis PMN ",['10-01-2013'],"[59, 60]","[431, 447]",25,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Concernant la panne BLC support de châssis de PMN, veuillez prendre note que cette dernière sert de CF jusque sous le bac, voir coupe HH ",['10-01-2013'],"[59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70]","[431, 447, 462, 476, 490, 503, 517, 531, 545, 560, 579]",27,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Concernant le respect des cintres sur les rives métallique, vous annoncez être strictement conforme aux plans Architecte",['01-12-2011'],"[28, 29, 30]","[315, 326, 336]",4,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Demande SAM + 
Bonjour Monsieur AVON, 
Je fais suite à la réunion de chantier de jeudi dernier pour l’affaire du centre Aquatique de St Amand les Eaux, lors de laquelle je vous est redemandé 
vos plans et carnets de détails de votre charpente. 
A ce jour je n’est toujours rien reçu et nous devons finaliser nos plans, car comme je vous les indiquer, nous devons reprendre notre gaine dessus à 
l’aide de tirants, mais pour cela nous devons déterminer leurs positions ainsi que leurs longueurs suivant l’altimétrie de votre structure. ",['12-01-2012'],"[29, 30]","[326, 336]",39,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Déplacer les pannes support de châssis au R+1 pour séparatif entre escalier et hall bassins par les gradins ,['06-12-2012'],"[59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70]","[431, 447, 462, 476, 490, 503, 517, 531, 545, 560, 579]",18,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Déplacer les pannes support de châssis au R+1 pour séparatif entre escalier et hall bassins par les gradins 
NON FAIT au 02/05/13 ",['06-12-2012'],"[71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[596, 613, 631, 647, 664, 681, 694, 707, 720, 733, 747, 762]",9,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
En attente échantillon,['17-05-2011'],"[9, 10, 11, 12]","[86, 105, 122, 138]",16,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"En attente échantillon
LE 16/06/11 : fourni ce jour ",['17-05-2011'],"[13, 14, 15]","[156, 168, 179]",16,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
En relation avec STEREC étudier les supports des chéneaux et transmettre PAC,['10-11-2011'],[26],[305],11,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"En relation avec STEREC étudier les supports des chéneaux et transmettre PAC FAIT
LE 24/11/11 : revoir le nombres des supports afin de réaliser un cintre parfait ",['10-11-2011'],"[28, 29, 30]","[315, 326, 336]",2,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
INFO : attention pas de panneaux au franchissement de l’entre deux hall ,['19-07-2012'],[46],[401],24,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Le BC vous invite à une réunion spécifique charpente le 8 Juillet dans les locaux de VERITAS, présence de SICRE ",['30-06-2011'],"[15, 16, 17, 18, 19, 20, 21, 23]","[179, 190, 207, 218, 230, 241, 252, 274]",15,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Lever l’avis du BC suivant chrono ,['22-12-2011'],"[28, 29, 30]","[315, 326, 336]",20,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Mettre en œuvre le cache DEP sur le poteau galva zone pompage pompier ,['24-05-2012'],[46],[401],14,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Mettre en œuvre les consoles des chéneaux de la zone ludique et sans délais,['24-05-2012'],[46],[401],12,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Ne pas omettre le JD entre hall sportif et ludique, voir plans A CONFIRMER SI REPRISE ",['19-07-2012'],"[46, 59, 60]","[401, 431, 447]",22,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Nous demandons au BET SICRE de transmettre les plans charpente à STEREC pour information ,['27-11-2011'],[25],[294],7,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Nous demandons au BET SICRE de transmettre les plans charpente à STEREC pour information NON FAIT PAR SICRE ,['27-11-2011'],[26],[305],4,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Nous refusons vos essais mis en œuvre pour masquer les défauts des coupes sur les panneaux d’habillage en contre collés,['08-11-2012'],"[59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70]","[431, 447, 462, 476, 490, 503, 517, 531, 545, 560, 579]",13,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Nous validons la mise en œuvre des panneaux contrecollés en habillage intérieur, sous réserves qu’aucuns désaffleures ne surviennent",['08-12-2011'],"[28, 29, 30, 31]","[315, 326, 336, 349]",17,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Nous validons le remplacement des LC par des panneaux de contrecollé de même épaisseur pour les habillages PRS et habillages de rives 
intérieures ",['10-11-2011'],[26],[305],16,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Nous vous demandons de reprendre les finitions sur les découpes sur les sous faces des pannes bois ,['31-08-2012'],[46],[401],30,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Nous vous demandons de reprendre les fixations traversante sur les voiles BA entre apprentissage et sportif ,['31-08-2012'],[46],[401],32,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Organisation de chantier selon directives de l’OPC ,['15-03-2011'],"[1, 2, 3]","[5, 12, 20]",10,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Page 10 sur 16 ,['10-01-2013'],"[59, 60]","[431, 447]",33,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Page 7 sur 12 ,['26-04-2012'],[46],[401],10,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Poser supports BAES sur poteaux coté rampe PMR,['07-11-2013'],"[89, 90, 91]","[866, 879, 892]",1,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Poser un prototype de consoles pour débords de toitures,['09-02-2012'],[31],[349],13,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Poser un prototype de consoles pour débords de toitures FAIT
LE 23/02/12 ",['09-02-2012'],[32],[362],7,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Pour des raison d’entretien, la peinture intumescente devra avoir une garantie de 10 mini ",['26-04-2011'],"[6, 7, 8, 9, 10, 11, 12, 13]","[48, 57, 69, 86, 105, 122, 138, 156]",18,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Pour des raisons d’entretien, la peinture intumescente devra avoir une garantie de 10 mini  
LE 23/06/11 : Fournir fiche technique de la peinture et nuancier RAL ",['26-04-2011'],"[14, 15]","[168, 179]",13,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Proposer une reprise des poteaux galva zone sportif TJRS en attente au 23/08/12,['12-04-2012'],[46],[401],1,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Proposer une reprise des poteaux galva zone sportif TJRS en attente au 23/08/12
LE 13/09/12 : la réponse produite par VASSEUR et CLOVIS ne nous convient pas…. ",['12-04-2012'],"[59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[431, 447, 462, 476, 490, 503, 517, 531, 545, 560, 579, 596, 613, 631, 647, 664, 681, 694, 707, 720, 733, 747, 762]",2,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Présenter un détail affiné suite à la présentation de votre détail de support potelets / chéneau,['20-10-2011'],"[24, 25]","[285, 294]",2,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
RAPPEL,['24-01-2013'],[60],[447],34,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
RAPPEL CF au dessus des poutres hall de liaison,['07-01-2013'],"[62, 63, 64, 66, 67, 68, 69]","[476, 490, 503, 517, 531, 545, 560]",18,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
RAPPEL DES POINTS EN SUSPENS,['29-09-2011'],[23],[274],21,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"REMARQUE SICRE / BSM
trouvez ci après nos observations sur les éléments reçus :  
- note de calculs des assemblages du bassin ludique : pas d'observation. Je confirme qu'il n'y a pas de contreflèche prévue sur les bois lamellés collés.
La charpente du bassin ludique étant visible, il n'y a pas de stabilité au feu exigée. 
- charpente zones hall et administration : le chéneau de l'administration doit être conforme au plan CM09 et CM10 (tube 100*100*4, console IPE180
et HEA100, fixation par tiges traversantes). Sur l'auvent d'entrée de hall, une synthèse doit être faite avec STEREC. Détail A : nous attirons l'attention
sur le fait que le tasseau support de bac de gauche a une arase supérieure variable. 
- proposition d'ossatures de chéneaux de l'entreprise VASSEUR et ROVIS (déjà répondu le 23-11-11). Détail 15 : l'attache par cheville doit être
justifiée, nous avions prévu des tiges traversantes. Détail 16 : prévoir des raidisseurs comme indiqués sur l'envoi du 23-11-11. Détail 17 : ce détail
n'existe pas, à moins qu'il y ait eu une modification de la charpente. A nous préciser ou à nous localiser. 
Salutations 
François-Régis KUENTZ ",['01-12-2011'],"[28, 29, 30]","[315, 326, 336]",16,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Rappel des points ci-dessus en suspends,['11-04-2013'],"[70, 71, 72, 72, 74]","[579, 596, 613, 631, 647]",24,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Reprendre les aplombs des sous tensions et leurs alignements ,['23-02-2012'],[32],[362],14,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Reprendre les facettes des habillages intérieurs de la zone ludique EN COURS au 23/08/12 ,['24-05-2012'],[46],[401],16,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Reprendre les panneaux contre collés en tête de mur rideau pour fermeture
LE 23/08/12 : Nous émettons des réserves sur les finitions et les alignements irréguliers des panneaux ",['28-06-2012'],"[46, 59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[401, 431, 447, 462, 476, 490, 503, 517, 531, 545, 560, 579, 596, 613, 631, 647, 664, 681, 694, 707, 720, 733, 747, 762]",18,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Reprendre les platines traversantes dans local F3 et escalier d’accès depuis le sous sol vers le R+1,['14-03-2013'],"[68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[545, 560, 579, 596, 613, 631, 647, 664, 681, 694, 707, 720, 733, 747, 762]",20,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Reprendre les platines traversantes du hall bassins sans délais ou nous ferons réaliser à vos frais et risques par un tiers ,['14-03-2013'],"[68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[545, 560, 579, 596, 613, 631, 647, 664, 681, 694, 707, 720, 733, 747, 762]",22,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Reprendre vos PAC des PTX suite transmission OCTANT sur les altimétries des pieds des PTX pour DEP ,['09-02-2012'],"[31, 32]","[349, 362]",15,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Représenter les détails d’habillage des PRS suite mise au point faite ce jour ,['20-10-2011'],"[24, 25]","[285, 294]",4,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Répondre à la demande du BC sur les platines de charpente qui ne sont pas affleurant aux voiles béton ,['22-12-2011'],"[28, 29, 30, 31]","[315, 326, 336, 349]",29,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Suite au montage des LC sur les PRS, nous refusons les différences d’altimétries basses des LC qui sont non conforme aux EXE Charpente ",['22-12-2011'],"[28, 29, 30]","[315, 326, 336]",24,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Suite à la réunion de ce jour le BC confirme l’inutilité de la peinture intumescente en sous face de PRS, la face est vue",['30-06-2011'],"[15, 16, 17, 18, 19, 20, 21, 23]","[179, 190, 207, 218, 230, 241, 252, 274]",13,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Suite à la réunion « charpente » dans les locaux de VERITAS, en présence de Mr CASON de BSM et SICRE, confirmation faite par 
OCTANT / SOJA qu’aucuns réseaux électriques ou aérauliques ne chemineras dans les plénums d’habillage de charpente, l’ensemble des 
câble d’alimentation électrique passerons ponctuellement dans les ondes du bac acoustique /dans l’épaisseur de FOAMGLASS / à l’intérieur 
des épines des murs rideaux en périphérie de bassins. 
Les fourreaux devront être calfeutrés en bout ",['07-07-2011'],[16],[190],14,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Terminer les plats bois sous les panneaux BLC périphériques,['14-02-2013'],"[63, 64, 66, 67, 68, 69]","[490, 503, 517, 531, 545, 560]",25,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Toujours aucunes actions sur l’ensemble de vos reprises, vous retardez les autres corps d’état",['06-12-2012'],"[59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[431, 447, 462, 476, 490, 503, 517, 531, 545, 560, 579, 596, 613, 631, 647, 664, 681, 694, 707, 720, 733, 747, 762]",16,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Transmettre détail PAC suivant détail OCTANT C9, en rappel, les DEP passe dans les poteaux de charpente, (rien ne doit être vu). ",['12-01-2012'],"[29, 30, 31, 32]","[326, 336, 349, 362]",44,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre les documents selon liste des documents à transmettre par les entreprises ,['15-03-2011'],"[1, 2, 3, 4, 5, 6, 7]","[5, 12, 20, 29, 39, 48, 57]",8,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre les poids prit en compte pour la charpente auvent pour vegétalisation suivant FAIT,['23-02-2012'],[32],[362],12,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre relevé géomètre de la charpente du bassin ludique,['26-04-2012'],[46],[401],5,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre sans délais la platine de pré scellement pour la mise en œuvre du voile par le GO,['21-07-2011'],"[17, 18, 19, 20, 21, 23]","[207, 218, 230, 241, 252, 274]",12,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre vos fiches et relevés intempéries à l’OPC pour analyse,['22-12-2011'],"[28, 29, 30, 31, 32]","[315, 326, 336, 349, 362]",18,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre vos plans PAC sur le clavetage des fermes dans les têtes de voiles BA,['26-04-2011'],"[6, 7, 8, 9, 10, 11, 12, 13, 14]","[48, 57, 69, 86, 105, 122, 138, 156, 168]",8,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre vos plans PAC sur le clavetage des fermes dans les têtes de voiles BA NON FAIT,['26-04-2011'],"[15, 16, 17, 18, 19, 20, 21, 22, 23]","[179, 190, 207, 218, 230, 241, 252, 263, 274]",1,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre vos plans PAC à STEREC,['27-11-2011'],[25],[294],5,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre vos plans PAC à STEREC FAIT,['27-11-2011'],[26],[305],2,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Transmettre votre relevé géomètre de charpente avec arases des fermes et pannes A TRANSMETTRE  ,['28-06-2012'],[46],[401],20,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Uniformiser les entraits des sous tensions ,['09-02-2012'],"[31, 32]","[349, 362]",17,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Vous avez mis en œuvre les tours d’étayements pour soutien des fermes du hall bassins ,['22-12-2011'],"[28, 29, 30]","[315, 326, 336]",22,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Vous devez effectuer vos finitions sur les découpes bois, lasure à reprendre 
LE 23/08/12 : A anticiper avant mise en œuvre des fonds des bassins ",['12-04-2012'],"[46, 59, 60]","[401, 431, 447]",4,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Vous devez fournir une nouvelle note de calcul sur la platine mal positionnée sur les voiles BA ,['22-12-2011'],"[28, 29, 30, 31]","[315, 326, 336, 349]",33,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
